rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate
3234,WASP-12,b,Transit,1,1.091423,3e-06,-3e-06,0.0,0.0229,0.004,-0.004,False,0.049,0.015,-0.015,0.0,83.1,1.4,-1.1,0.0,1.41,0.1,-0.1,0.0,Mass,1.79,0.09,-0.09,False,0.24,0.03,-0.02,0.0,False,False,False,0,06h30m32.79s,97.63664,+29d40m20.2s,29.672291,,,,,11.69,0.08,False,False,V (Johnson),6300.0,200.0,,False,,1.35,0.14,,0.0,,1.57,0.07,,False,,2014-05-14
3235,WASP-120,b,Transit,1,3.6112706,4.3e-06,-4.3e-06,0.0,0.0514,0.0007,-0.0007,False,0.057,0.022,-0.018,0.0,82.54,0.78,-0.78,0.0,4.85,0.21,-0.21,0.0,Mass,1.473,0.096,-0.096,False,2.0,0.44,-0.34,0.0,False,False,False,0,04h10m27.85s,62.616051,-45d53m53.6s,-45.89822,437.0,21.0,-21.0,0.0,11.0,,False,False,V (Johnson),6450.0,120.0,-120.0,False,False,1.39,0.06,-0.06,0.0,False,1.87,0.11,-0.11,False,False,2016-06-03
3236,WASP-121,b,Transit,1,1.2749255,2e-07,-2.5e-07,0.0,0.02544,0.00049,-0.0005,False,0.0,,,0.0,87.6,0.6,-0.6,0.0,1.183,0.064,-0.062,0.0,Mass,1.865,0.044,-0.044,False,0.243,0.021,-0.021,0.0,False,False,False,0,07h10m24.07s,107.600275,-39d05m50.6s,-39.097393,270.0,90.0,-90.0,0.0,10.44,,False,False,V (Johnson),6459.0,140.0,-140.0,False,False,1.35,0.08,-0.08,0.0,False,1.46,0.03,-0.03,False,False,2016-06-23
3237,WASP-123,b,Transit,1,2.9776412,2.3e-06,-2.3e-06,0.0,0.04263,0.00074,-0.00074,False,0.0,,,0.0,85.74,0.55,-0.55,0.0,0.899,0.036,-0.036,0.0,Mass,1.318,0.065,-0.065,False,0.521,0.074,-0.074,0.0,False,False,False,0,19h17m54.88s,289.478676,-32d51m40.1s,-32.86113,214.0,11.0,-11.0,0.0,11.1,,False,False,V (Johnson),5740.0,130.0,-130.0,False,False,1.17,0.06,-0.06,0.0,False,1.28,0.05,-0.05,False,False,2016-06-03
3238,WASP-124,b,Transit,1,3.37265,1e-06,-1e-06,0.0,0.0449,0.0007,-0.0007,False,0.017,,,1.0,86.3,0.2,-0.2,0.0,0.6,0.07,-0.07,0.0,Mass,1.24,0.03,-0.03,False,0.43,0.05,-0.05,0.0,False,False,False,0,22h10m51.44s,332.714323,-30d44m58.8s,-30.749672,433.0,11.0,-11.0,0.0,12.7,0.4,False,False,V (Johnson),6050.0,100.0,-100.0,False,False,1.07,0.05,-0.05,0.0,False,1.02,0.02,-0.02,False,False,2016-05-05
3239,WASP-126,b,Transit,1,3.2888,1e-05,-1e-05,0.0,0.0449,0.0008,-0.0008,False,0.18,,,1.0,87.9,1.5,-1.5,0.0,0.28,0.04,-0.04,0.0,Mass,0.96,0.1,-0.05,False,0.41,0.11,-0.11,0.0,False,False,False,0,04h13m29.73s,63.373865,-69d13m36.5s,-69.226807,234.0,15.0,-15.0,0.0,10.8,0.5,False,False,V (Johnson),5800.0,100.0,-100.0,False,False,1.12,0.06,-0.06,0.0,False,1.27,0.1,-0.05,False,False,2016-05-05
3240,WASP-129,b,Transit,1,5.748145,4e-06,-4e-06,0.0,0.0628,0.0007,-0.0007,False,0.096,,,1.0,87.7,0.2,-0.2,0.0,1.0,0.1,-0.1,0.0,Mass,0.93,0.03,-0.03,False,1.6,0.3,-0.3,0.0,False,False,False,0,11h45m11.75s,176.298965,-42d03m50.1s,-42.063927,246.0,7.0,-7.0,0.0,12.3,0.6,False,False,V (Johnson),5900.0,100.0,-100.0,False,False,1.0,0.03,-0.03,0.0,False,0.9,0.02,-0.02,False,False,2016-05-05
3241,WASP-13,b,Transit,1,4.353011,1.3e-05,-1.3e-05,0.0,0.05362,0.00074,-0.00085,False,0.0,,,0.0,85.19,0.26,-0.26,0.0,0.477,0.044,-0.049,0.0,Mass,1.389,0.045,-0.056,False,0.222,0.023,-0.029,0.0,False,False,False,0,09h20m24.71s,140.102976,+33d52m56.8s,33.882439,155.0,18.0,-18.0,0.0,10.42,,False,False,V (Johnson),5826.0,100.0,,False,,1.09,0.05,,0.0,,1.56,0.04,,False,,2014-05-14
3242,WASP-133,b,Transit,1,2.176423,1e-06,-1e-06,0.0,0.0345,0.0007,-0.0007,False,0.17,,,1.0,87.0,1.0,-1.0,0.0,1.16,0.09,-0.09,0.0,Mass,1.21,0.05,-0.05,False,0.88,0.09,-0.09,0.0,False,False,False,0,20h58m18.09s,314.575373,-35d47m47.6s,-35.796555,547.0,21.0,-21.0,0.0,12.9,0.4,False,False,V (Johnson),5700.0,100.0,-100.0,False,False,1.16,0.08,-0.08,0.0,False,1.44,0.05,-0.05,False,False,2016-05-05
3243,WASP-135,b,Transit,1,1.4013794,8e-07,-8e-07,0.0,0.0243,0.0005,-0.0005,False,0.0,,,0.0,82.0,0.6,-0.6,0.0,1.9,0.08,-0.08,0.0,Mass,1.3,0.09,-0.09,False,1.16,0.23,-0.23,0.0,False,False,False,1,17h49m08.39s,267.284974,+29d52m44.8s,29.879107,300.0,45.0,-45.0,0.0,13.28,,False,False,V (Johnson),5675.0,60.0,-60.0,False,False,0.98,0.06,-0.06,0.0,False,0.96,0.05,-0.05,False,False,2015-12-03
3244,WASP-14,b,Transit,1,2.243752,1e-05,-1e-05,0.0,0.036,0.001,-0.001,False,0.091,0.003,-0.003,0.0,84.32,0.67,-0.57,0.0,7.341,0.508,-0.496,0.0,Mass,1.281,0.075,-0.082,False,4.656,0.846,-0.658,0.0,False,False,False,0,14h33m06.35s,218.276477,+21d53m41.0s,21.894714,160.0,20.0,-20.0,0.0,9.75,,False,False,V (Johnson),6475.0,100.0,,False,,1.21,0.13,,0.0,,1.31,0.07,,False,,2014-05-14
3245,WASP-15,b,Transit,1,3.7520656,2.8e-06,-2.8e-06,0.0,0.0499,0.0018,-0.0018,False,0.0,,,0.0,85.5,0.5,-0.5,0.0,0.542,0.05,-0.05,0.0,Mass,1.428,0.077,-0.077,False,0.247,0.035,-0.035,0.0,False,False,False,0,13h55m42.71s,208.927939,-32d09m34.6s,-32.159607,,,,,11.0,,False,False,V (Johnson),6300.0,100.0,,False,,1.18,0.12,,0.0,,1.48,0.07,,False,,2014-05-14
3246,WASP-157,b,Transit,1,3.9516205,4e-06,-4e-06,0.0,0.0529,0.0017,-0.0017,False,0.0,,,0.0,84.93,0.45,-0.21,0.0,0.574,0.093,-0.093,0.0,Mass,1.065,0.047,-0.047,False,0.64,0.13,-0.13,0.0,False,False,True,0,13h26m37.25s,201.655192,-08d19m03.2s,-8.31756,,,,,12.91,,False,False,V (Johnson),5838.0,140.0,-140.0,False,False,1.26,0.12,-0.12,0.0,False,1.13,0.05,-0.05,False,False,2016-06-23
3247,WASP-16,b,Transit,1,3.1186009,1.46e-05,-1.31e-05,0.0,0.0421,0.001,-0.0018,False,0.0,,,0.0,85.22,0.27,-0.43,0.0,0.855,0.043,-0.076,0.0,Mass,1.008,0.083,-0.06,False,1.104,0.173,-0.226,0.0,False,False,False,0,14h18m43.93s,214.683032,-20d16m31.7s,-20.275484,,,,,,,,,,5700.0,150.0,,False,,1.02,0.13,,0.0,,0.95,0.06,,False,,2014-05-14
3251,WASP-2,b,Transit,1,2.152226,,,0.0,0.03138,0.0013,-0.00154,False,,,,,84.81,0.35,-0.27,0.0,0.915,0.09,-0.093,0.0,Mass,1.071,0.08,-0.083,False,0.92,0.27,-0.2,0.0,False,False,False,1,20h30m54.13s,307.725542,+06d25m46.3s,6.429536,166.0,30.0,-30.0,0.0,11.88,0.1,False,False,V (Johnson),5200.0,200.0,-200.0,False,False,0.89,0.12,-0.12,0.0,False,0.84,0.06,-0.07,False,False,2014-10-29
3252,WASP-20,b,Transit,1,4.8996284,3.3e-06,-3.3e-06,0.0,0.06,0.00069,-0.00069,False,0.0,,,0.0,85.56,0.22,-0.22,0.0,0.311,0.017,-0.017,0.0,Mass,1.462,0.059,-0.059,False,0.132,0.016,-0.016,0.0,False,False,False,0,00h20m38.53s,5.160559,-23d56m08.6s,-23.935728,210.0,20.0,-20.0,0.0,10.68,,False,False,V (Johnson),5940.0,100.0,-100.0,False,False,1.2,0.04,-0.04,0.0,False,1.39,0.04,-0.04,False,False,2015-03-05
3254,WASP-22,b,Transit,1,3.53273064,7e-07,-7e-07,0.0,0.0489,0.001,-0.0004,False,,,,,88.6,1.0,-1.0,0.0,0.617,0.028,-0.018,0.0,Mass,1.199,0.046,-0.027,False,0.444,0.032,-0.044,0.0,False,False,False,0,03h31m16.33s,52.818043,-23d49m10.9s,-23.819702,300.0,,,0.0,12.0,,False,False,V (Johnson),6153.0,50.0,-50.0,False,False,1.25,0.07,-0.03,0.0,False,1.25,0.03,-0.03,False,False,2016-02-25
3256,WASP-24,b,Transit,1,2.34121242,2e-06,-2e-06,0.0,0.03651,0.00028,-0.00028,False,0.0,,,0.0,83.64,0.31,-0.31,0.0,1.071,0.036,-0.038,0.0,Mass,1.3,0.039,-0.038,False,0.648,0.057,-0.053,0.0,False,False,False,0,15h08m51.74s,227.215586,+02d20m35.9s,2.343304,,,,,11.306,0.108,False,False,V (Johnson),6075.0,100.0,,False,,1.18,0.03,,0.0,,1.33,0.03,,False,,2014-05-14
3257,WASP-25,b,Transit,1,3.764825,5e-06,-5e-06,0.0,0.0473,0.0004,-0.0004,False,0.0,,,0.0,88.0,0.5,-0.5,0.0,0.58,0.04,-0.04,0.0,Mass,1.22,0.06,-0.05,False,0.422,0.048,-0.041,0.0,False,False,False,0,13h01m26.37s,195.359879,-27d31m19.9s,-27.5222,,,,,11.88,,False,False,V (Johnson),5703.0,100.0,,False,,1.0,0.03,,0.0,,0.92,0.04,,False,,2014-05-14
3258,WASP-26,b,Transit,1,2.7566004,6.7e-06,-6.7e-06,0.0,0.03985,0.00033,-0.00033,False,0.0,,,0.0,82.91,0.46,-0.46,0.0,1.028,0.021,-0.021,0.0,Mass,1.281,0.075,-0.075,False,0.649,0.109,-0.109,0.0,False,False,False,0,00h18m24.70s,4.602897,-15d16m02.3s,-15.267305,250.0,15.0,-15.0,0.0,,,,,,5939.0,100.0,,False,,1.11,0.03,,0.0,,1.3,0.06,,False,,2014-05-14
3259,WASP-28,b,Transit,1,3.40883,6e-06,-6e-06,0.0,0.04469,0.00076,-0.00076,False,0.0,,,0.0,88.61,0.67,-0.67,0.0,0.907,0.043,-0.043,0.0,Mass,1.213,0.042,-0.042,False,0.676,0.063,-0.063,0.0,False,False,True,0,23h34m27.88s,353.616152,-01d34m48.2s,-1.580064,410.0,70.0,-70.0,0.0,12.03,,False,False,V (Johnson),6150.0,140.0,-140.0,False,False,1.02,0.05,-0.05,0.0,False,1.09,0.03,-0.03,False,False,2015-03-05
3260,WASP-29,b,Transit,1,3.922727,4e-06,-4e-06,0.0,0.0457,0.0006,-0.0006,False,0.03,0.05,-0.03,0.0,88.8,0.7,-0.7,0.0,0.244,0.02,-0.02,0.0,Mass,0.792,0.056,-0.035,False,0.65,0.1,-0.1,0.0,False,False,False,0,23h51m31.09s,357.879538,-39d54m24.2s,-39.906719,70.0,,,0.0,,,,,,4800.0,150.0,,False,,0.82,0.03,,0.0,,0.81,0.04,,False,,2014-05-14
3261,WASP-3,b,Transit,1,1.846835,2e-06,-2e-06,0.0,0.03151,0.0015,-0.000987,False,0.0,,,0.0,84.93,1.32,-0.78,0.0,1.76,0.08,-0.14,0.0,Mass,1.29,0.05,-0.07,False,1.037,0.372,-0.12,0.0,False,False,False,1,18h34m31.63s,278.631793,+35d39m41.5s,35.661533,220.0,,,0.0,10.5,,False,False,V (Johnson),6400.0,100.0,,False,,1.24,0.11,,0.0,,1.31,0.12,,False,,2014-05-14
3262,WASP-31,b,Transit,1,3.4059096,5e-06,-5e-06,0.0,0.04659,0.00035,-0.00035,False,0.0,,,0.0,84.41,0.22,-0.22,0.0,0.478,0.029,-0.029,0.0,Mass,1.549,0.05,-0.05,False,0.172,0.019,-0.019,0.0,False,False,False,0,11h17m45.37s,169.439021,-19d03m17.2s,-19.054773,360.0,30.0,-30.0,0.0,11.7,0.2,False,False,V (Johnson),6302.0,102.0,,False,,1.16,0.03,,0.0,,1.25,0.03,,False,,2014-05-14
3263,WASP-32,b,Transit,1,2.718659,8e-06,-8e-06,0.0,0.0394,0.0003,-0.0003,False,0.018,0.0065,-0.0065,0.0,85.3,0.5,-0.5,0.0,3.6,0.07,-0.07,0.0,Mass,1.18,0.07,-0.07,False,2.926,0.532,-0.532,0.0,False,False,False,0,00h15m50.80s,3.961682,+01d12m01.6s,1.200451,,,,,11.3,,False,False,V (Johnson),6100.0,100.0,,False,,1.1,0.03,,0.0,,1.11,0.05,,False,,2014-05-14
3264,WASP-33,b,Transit,1,1.2198669,1.2e-06,-1.2e-06,0.0,0.02555,0.00017,-0.00017,False,,,,,87.67,1.81,-1.81,0.0,4.1,,,1.0,Mass,1.497,0.045,-0.045,False,,,,,False,False,False,2,02h26m51.06s,36.712746,+37d33m01.7s,37.550484,116.14,12.62,-16.13,0.0,8.142,0.012,False,False,V (Johnson),7430.0,100.0,,False,,1.5,0.03,,0.0,,1.44,0.03,,False,,2014-05-14
3265,WASP-34,b,Transit,1,4.3176782,4.5e-06,-4.5e-06,0.0,0.0524,0.0004,-0.0004,False,0.038,0.012,-0.012,0.0,85.2,0.2,-0.2,0.0,0.59,0.01,-0.01,0.0,Mass,1.22,0.11,-0.08,False,0.45,0.11,-0.11,0.0,False,False,False,0,11h01m35.89s,165.399561,-23d51m38.3s,-23.860636,120.0,15.0,-15.0,0.0,10.4,,False,False,V (Johnson),5700.0,100.0,,False,,1.01,0.07,,0.0,,0.93,0.12,,False,,2014-05-14
3266,WASP-35,b,Transit,1,3.161575,2e-06,-2e-06,0.0,0.04317,0.00033,-0.00033,False,0.0,,,0.0,87.96,0.62,-0.49,0.0,0.72,0.06,-0.06,0.0,Mass,1.32,0.05,-0.05,False,0.426,0.053,-0.053,0.0,False,False,False,0,05h04m19.63s,76.081782,-06d13m47.4s,-6.229821,,,,,11.01,0.09,False,False,V (Johnson),5990.0,90.0,,False,,1.07,0.03,,0.0,,1.09,0.03,,False,,2014-05-14
3267,WASP-36,b,Transit,1,1.53736596,2.4e-07,-2.4e-07,0.0,0.02677,0.00028,-0.00028,False,,,,,83.15,0.13,-0.13,0.0,2.361,0.07,-0.07,0.0,Mass,1.327,0.021,-0.021,False,1.26,0.06,-0.06,0.0,False,False,False,0,08h46m19.30s,131.580405,-08d01m37.0s,-8.026946,450.0,120.0,-120.0,0.0,,,,,,5959.0,134.0,-134.0,False,False,1.08,0.03,-0.03,0.0,False,0.98,0.01,-0.01,False,False,2016-04-07
3268,WASP-37,b,Transit,1,3.577469,1.1e-05,-1.1e-05,0.0,0.0446,0.0019,-0.0019,False,0.0,,,0.0,88.82,0.77,-0.86,0.0,1.8,0.17,-0.17,0.0,Mass,1.16,0.07,-0.06,False,1.53,0.16,-0.2,0.0,False,False,False,0,14h47m46.56s,221.943987,+01d03m53.9s,1.064966,343.0,36.0,-36.0,0.0,12.704,0.149,False,False,V (Johnson),5800.0,150.0,,False,,0.93,0.12,,0.0,,1.0,0.05,,False,,2014-05-14
3269,WASP-38,b,Transit,1,6.871815,4.5e-05,-4.2e-05,0.0,0.07522,0.00074,-0.00075,False,0.0314,0.0046,-0.0041,0.0,88.69,0.3,-0.25,0.0,2.691,0.058,-0.058,0.0,Mass,1.094,0.029,-0.028,False,2.74,0.186,-0.186,0.0,False,False,False,0,16h15m50.36s,243.959845,+10d01m57.2s,10.032566,110.0,20.0,-20.0,0.0,9.447,0.024,False,False,V (Johnson),6150.0,80.0,,False,,1.2,0.04,,0.0,,1.33,0.03,,False,,2014-05-14
3270,WASP-39,b,Transit,1,4.055259,9e-06,-9e-06,0.0,0.0486,0.0005,-0.0005,False,0.0,,,0.0,87.83,0.25,-0.22,0.0,0.28,0.03,-0.03,0.0,Mass,1.27,0.04,-0.04,False,0.186,0.027,-0.027,0.0,False,False,False,0,14h29m18.41s,217.326702,-03d26m40.3s,-3.444534,230.0,80.0,-80.0,0.0,12.11,0.13,False,False,V (Johnson),5400.0,150.0,,False,,0.93,0.03,,0.0,,0.9,0.02,,False,,2014-05-14
3272,WASP-41,b,Transit,2,3.052404,9e-07,-9e-07,0.0,0.04,0.001,-0.001,False,0.026,,,1.0,89.4,0.3,-0.3,0.0,0.94,0.05,-0.05,0.0,Mass,1.18,0.03,-0.03,False,0.74,0.04,-0.04,0.0,False,False,False,0,12h42m28.50s,190.618736,-30d38m23.5s,-30.63987,180.0,60.0,-60.0,0.0,11.6,,False,False,V (Johnson),5545.0,33.0,-33.0,False,False,0.93,0.07,-0.07,0.0,False,0.87,0.03,-0.03,False,False,2015-10-15
3273,WASP-41,c,Radial Velocity,2,421.0,2.0,-2.0,0.0,1.07,0.03,-0.03,False,0.294,0.024,-0.024,0.0,,,,,3.18,0.2,-0.2,0.0,Msini,,,,,,,,,False,False,False,0,12h42m28.50s,190.618736,-30d38m23.5s,-30.63987,180.0,60.0,-60.0,0.0,11.6,,False,False,V (Johnson),5545.0,33.0,-33.0,False,False,0.93,0.07,-0.07,0.0,False,0.87,0.03,-0.03,False,False,2015-10-15
3274,WASP-42,b,Transit,1,4.9816819,1.1e-06,-1.1e-06,0.0,0.0561,0.0012,-0.0012,False,,,,,88.0,0.17,-0.17,0.0,0.527,0.028,-0.028,0.0,Mass,1.122,0.039,-0.039,False,0.464,0.04,-0.04,0.0,False,False,False,0,12h51m55.57s,192.981545,-42d04m25.0s,-42.073608,160.0,40.0,-40.0,0.0,12.57,,False,False,V (Johnson),5315.0,79.0,-79.0,False,False,0.95,0.06,-0.06,0.0,False,0.89,0.03,-0.03,False,False,2016-02-25
3275,WASP-43,b,Transit,1,0.813475,1e-06,-1e-06,0.0,0.0142,0.0004,-0.0004,False,0.0,,,0.0,82.6,1.3,-0.9,0.0,1.78,0.1,-0.1,0.0,Mass,0.93,0.07,-0.09,False,2.939,0.971,-0.545,0.0,True,False,False,0,10h19m38.01s,154.908372,-09d48m22.6s,-9.806276,80.0,20.0,-20.0,0.0,12.4,,False,False,V (Johnson),4400.0,200.0,,False,,0.58,0.05,,0.0,,0.6,0.04,,False,,2014-05-14
3276,WASP-44,b,Transit,1,2.4238039,8.7e-06,-8.7e-06,0.0,0.03473,0.00041,-0.00041,False,0.0,,,0.0,86.02,1.11,-0.86,0.0,0.889,0.062,-0.062,0.0,Mass,1.14,0.11,-0.11,False,0.811,0.306,-0.2,0.0,False,False,False,0,00h15m36.76s,3.903165,-11d56m17.2s,-11.938115,,,,,12.9,,False,False,V (Johnson),5410.0,150.0,,False,,0.95,0.03,,0.0,,0.93,0.07,,False,,2014-05-14
3277,WASP-45,b,Transit,1,3.126096,4.9e-06,-4.9e-06,0.0,0.0405,0.001,-0.001,False,,,,,84.686,0.098,-0.098,0.0,1.002,0.062,-0.062,0.0,Mass,0.992,0.038,-0.038,False,1.275,0.102,-0.102,0.0,False,False,False,0,00h20m57.00s,5.237497,-35d59m53.7s,-35.99826,,,,,12.0,,False,False,V (Johnson),5100.0,,,False,False,0.9,0.07,-0.07,0.0,False,0.92,0.02,-0.02,False,False,2015-12-03
3278,WASP-46,b,Transit,1,1.43036763,9.3e-07,-9.3e-07,0.0,0.02335,0.00072,-0.00072,False,,,,,82.8,0.17,-0.17,0.0,1.91,0.13,-0.13,0.0,Mass,1.174,0.037,-0.037,False,1.467,0.069,-0.069,0.0,False,False,False,0,21h14m56.88s,318.736981,-55d52m18.4s,-55.87178,,,,,12.9,,False,False,V (Johnson),5600.0,,,False,False,0.83,0.08,-0.08,0.0,False,0.86,0.03,-0.03,False,False,2015-12-03
3280,WASP-47,c,Radial Velocity,4,572.0,7.0,-7.0,0.0,1.36,0.04,-0.04,False,0.13,0.1,-0.1,0.0,,,,,1.24,0.22,-0.22,0.0,Msini,,,,,,,,,False,False,True,0,22h04m48.73s,331.203047,-12d01m08.0s,-12.018885,200.0,30.0,-30.0,0.0,11.9,,False,False,V (Johnson),5576.0,67.0,-67.0,False,False,1.04,0.08,-0.08,0.0,False,1.15,0.04,-0.04,False,False,2015-10-15
3283,WASP-48,b,Transit,1,2.14363544,5.8e-07,-5.8e-07,0.0,0.0332,0.00078,-0.00078,False,0.0,,,0.0,81.99,0.54,-0.54,0.0,0.907,0.085,-0.085,0.0,Mass,1.396,0.051,-0.051,False,0.415,0.049,-0.049,0.0,False,False,False,0,19h24m38.96s,291.16233,+55d28m23.4s,55.47316,,,,,11.72,0.14,False,False,V (Johnson),6000.0,150.0,-150.0,False,False,1.06,0.07,-0.07,0.0,False,1.52,0.05,-0.05,False,False,2015-03-26
3284,WASP-49,b,Transit,1,2.7817387,5.6e-06,-5.6e-06,0.0,0.0379,0.0011,-0.0011,False,0.0,,,0.0,84.89,0.19,-0.19,0.0,0.378,0.027,-0.027,0.0,Mass,1.115,0.047,-0.047,False,0.363,0.04,-0.035,0.0,False,False,False,0,06h04m21.46s,91.089427,-16d57m55.1s,-16.965294,170.0,20.0,-20.0,0.0,11.36,,False,False,V (Johnson),5600.0,150.0,,False,,0.94,0.08,,0.0,,0.98,0.03,,False,,2014-05-14
3285,WASP-5,b,Transit,1,1.6284279,2.2e-06,-4.9e-06,0.0,0.0267,0.0012,-0.0008,False,0.038,0.026,-0.018,0.0,86.9,2.8,-0.7,0.0,1.58,0.13,-0.1,0.0,Mass,1.087,0.068,-0.071,False,1.64,0.35,-0.21,0.0,False,False,False,1,23h57m23.76s,359.348991,-41d16m37.7s,-41.277149,300.0,50.0,-50.0,0.0,12.3,,False,False,V (Johnson),5700.0,100.0,-100.0,False,False,0.96,0.13,-0.09,0.0,False,1.03,0.06,-0.07,False,False,2014-10-29
3286,WASP-50,b,Transit,1,1.9550959,5.1e-06,-5.1e-06,0.0,0.02945,0.00085,-0.00085,False,0.009,0.011,-0.006,0.0,84.74,0.24,-0.24,0.0,1.468,0.091,-0.086,0.0,Mass,1.153,0.048,-0.048,False,1.274,0.126,-0.109,0.0,False,False,False,0,02h54m45.14s,43.688073,-10d53m53.1s,-10.89808,230.0,40.0,-40.0,0.0,11.6,,False,False,V (Johnson),5400.0,100.0,,False,,0.89,0.08,,0.0,,0.84,0.03,,False,,2014-05-14
3287,WASP-52,b,Transit,1,1.7497798,1.2e-06,-1.2e-06,0.0,0.0272,0.0003,-0.0003,False,0.0,,,0.0,85.35,0.2,-0.2,0.0,0.46,0.02,-0.02,0.0,Mass,1.27,0.03,-0.03,False,0.29,0.03,-0.03,0.0,False,False,False,0,23h13m58.74s,348.494748,+08d45m40.5s,8.761262,140.0,20.0,-20.0,0.0,12.0,,False,False,V (Johnson),5000.0,100.0,-100.0,False,False,0.87,0.03,-0.03,0.0,False,0.79,0.02,-0.02,False,False,2014-05-14
3288,WASP-54,b,Transit,1,3.6936411,4.3e-06,-7.4e-06,0.0,0.04987,0.00044,-0.00044,False,0.067,0.033,-0.025,0.0,84.97,0.63,-0.59,0.0,0.636,0.025,-0.024,0.0,Mass,1.653,0.09,-0.083,False,0.188,0.029,-0.025,0.0,False,False,False,0,13h41m49.03s,205.454308,-00d07m41.1s,-0.128076,200.0,30.0,-30.0,0.0,10.42,0.06,False,False,V (Johnson),6100.0,100.0,-100.0,False,False,1.21,0.03,-0.03,0.0,False,1.83,0.09,-0.08,False,False,2014-05-14
3289,WASP-55,b,Transit,1,4.4656291,1.1e-06,-1.1e-06,0.0,0.0558,0.0006,-0.0006,False,,,,,89.05,0.59,-0.59,0.0,0.627,0.038,-0.039,0.0,Mass,1.335,0.032,-0.022,False,0.329,0.023,-0.028,0.0,False,False,False,0,13h35m01.95s,203.758114,-17d30m12.5s,-17.503464,330.0,50.0,-50.0,0.0,11.8,,False,False,V (Johnson),6070.0,53.0,-53.0,False,False,1.16,0.04,-0.04,0.0,False,1.1,0.02,-0.02,False,False,2016-02-25
3290,WASP-56,b,Transit,1,4.617101,4e-06,-2e-06,0.0,0.05458,0.00041,-0.00041,False,0.0,,,0.0,88.5,0.1,-0.2,0.0,0.571,0.034,-0.035,0.0,Mass,1.092,0.035,-0.033,False,0.583,0.064,-0.061,0.0,False,False,False,0,12h13m27.91s,183.366285,+23d03m20.5s,23.055698,255.0,40.0,-40.0,0.0,11.484,0.115,False,False,V (Johnson),5600.0,100.0,-100.0,False,False,1.02,0.02,-0.02,0.0,False,1.11,0.03,-0.02,False,False,2014-05-14
3291,WASP-57,b,Transit,1,2.83891856,8.1e-07,-8.1e-07,0.0,0.03769,0.00097,-0.00097,False,,,,,86.05,0.28,-0.28,0.0,0.644,0.062,-0.062,0.0,Mass,1.05,0.053,-0.053,False,0.693,0.096,-0.096,0.0,False,False,False,0,14h55m16.82s,223.820104,-02d03m27.6s,-2.057665,455.0,80.0,-80.0,0.0,13.04,0.25,False,False,V (Johnson),5600.0,100.0,-100.0,False,False,0.89,0.07,-0.07,0.0,False,0.93,0.03,-0.03,False,False,2015-10-15
3292,WASP-58,b,Transit,1,5.01718,1.1e-05,-1.1e-05,0.0,0.0561,0.002,-0.002,False,0.0,,,0.0,87.4,1.5,-1.5,0.0,0.89,0.07,-0.07,0.0,Mass,1.37,0.2,-0.2,False,0.45,0.19,-0.19,0.0,False,False,False,0,18h18m48.26s,274.701064,+45d10m19.3s,45.172016,300.0,50.0,-50.0,0.0,11.66,,False,False,V (Johnson),5800.0,150.0,-150.0,False,False,0.94,0.1,-0.1,0.0,False,1.17,0.13,-0.13,False,False,2014-05-14
3293,WASP-59,b,Transit,1,7.919585,1e-05,-1e-05,0.0,0.0697,0.0011,-0.0011,False,0.1,0.042,-0.042,0.0,89.27,0.52,-0.52,0.0,0.863,0.045,-0.045,0.0,Mass,0.775,0.068,-0.068,False,2.4,0.7,-0.7,0.0,False,False,False,0,23h18m29.55s,349.623126,+24d53m21.4s,24.88929,125.0,25.0,-25.0,0.0,13.0,,False,False,V (Johnson),4650.0,150.0,-150.0,False,False,0.72,0.04,-0.04,0.0,False,0.61,0.04,-0.04,False,False,2014-05-14
3294,WASP-6,b,Transit,1,3.36100208,3.1e-07,-3.1e-07,0.0,0.0414,0.001,-0.001,False,0.054,0.018,-0.015,0.0,88.38,0.31,-0.31,0.0,0.485,0.027,-0.027,0.0,Mass,1.23,0.035,-0.035,False,0.325,0.059,-0.059,0.0,False,False,False,0,23h12m37.74s,348.157246,-22d40m26.2s,-22.673937,,,,,11.9,,False,False,V (Johnson),5375.0,65.0,-65.0,False,False,0.84,0.06,-0.06,0.0,False,0.86,0.02,-0.02,False,False,2015-04-16
